Category,Image_url,Image Description,article_title,article_url,license,license_url,attribution
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/ebf3/6398002/f3999c859738/PM2019-5628267.004.jpg,Ultrasound – Pleural adhesions (diaphragmatic to collapsed lung),A Retrospective Study of Ultrasound Characteristics and Macroscopic Findings in Confirmed Malignant Pleural Effusion,https://pmc.ncbi.nlm.nih.gov/articles/PMC6398002/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1446/9870740/4df360434df7/TCA-14-223-g005.jpg,"Ultrasound – Pleural thickening (bat sign, oblique approach for rib shadow avoidance)",Diagnosis of malignant pleural disease: Ultrasound as “a detective probe”,https://pmc.ncbi.nlm.nih.gov/articles/PMC9870740/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1446/9870740/43ef20cf2133/TCA-14-223-g004.jpg,Ultrasound – Pleural thickening technique (transverse/longitudinal probe positioning),Diagnosis of malignant pleural disease: Ultrasound as “a detective probe”,https://pmc.ncbi.nlm.nih.gov/articles/PMC9870740/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3901/5234763/0b43db231f2c/1679-4508-eins-14-03-0443-gf07.jpg,Ultrasound – Pneumothorax (absent lung sliding at pleural line),Advances in lung ultrasound,https://pmc.ncbi.nlm.nih.gov/articles/PMC5234763/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3901/5234763/723f0407b46c/1679-4508-eins-14-03-0443-gf01.jpg,"Ultrasound – Sonographic anatomy (chest wall layers, pleural line, probe comparison)",Advances in lung ultrasound,https://pmc.ncbi.nlm.nih.gov/articles/PMC5234763/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a927/11762010/750a9de1ea90/cureus-0016-00000076341-i04.jpg,"Spirometry/CT – Pre/post treatment comparison (tracheal tumor, flow-volume curves)",Tracheal Pleomorphic Adenoma With Severe Airway Obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC11762010/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/983d1bc28813/jcm-13-05954-g005.jpg,Post‑transplant – Stent for anastomotic dehiscence,Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5fae/7132983/d202829626c9/40560_2020_441_Fig2_HTML.jpg,IR – Bronchial artery embolization for hemoptysis,Management of life-threatening hemoptysis,https://pmc.ncbi.nlm.nih.gov/articles/PMC7132983/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c9cd/11471733/aee0d5bb56f8/fsurg-11-1482120-g001.jpg,Localization – CBCT‑assisted ENB marking,Intraoperative marking of pulmonary nodules in a hybrid operating room: electromagnetic navigation bronchoscopy versus percutaneous marking,https://pmc.ncbi.nlm.nih.gov/articles/PMC11471733/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c9cd/11471733/d89de65db7a2/fsurg-11-1482120-g004.jpg,Localization – Hookwire (CBCT‑guided),Intraoperative marking of pulmonary nodules in a hybrid operating room: electromagnetic navigation bronchoscopy versus percutaneous marking,https://pmc.ncbi.nlm.nih.gov/articles/PMC11471733/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/59c3862c45dc/13019_2024_2911_Fig4_HTML.jpg,Localization – Lipiodol (CT‑guided),Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0b5b/7723056/329bebc10f52/41598_2020_78146_Fig1_HTML.jpg,Localization – Steel needle (CT‑guided),Comparison of computed tomographic imaging-guided hook wire localization and electromagnetic navigation bronchoscope localization in the resection of pulmonary nodules: a retrospective cohort study,https://pmc.ncbi.nlm.nih.gov/articles/PMC7723056/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/64e6/9575123/31ed2cff5163/TCA-13-2879-g005.jpg,Localization – VNB‑guided ICG fluorescence,Virtual navigation bronchoscopyâ€guided intraoperative indocyanine green localization in simultaneous surgery for multiple pulmonary nodules,https://pmc.ncbi.nlm.nih.gov/articles/PMC9575123/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3901/5234763/fc5bb9374471/1679-4508-eins-14-03-0443-gf06.jpg,Ultrasound – Z lines (bundle-shaped artifacts),Advances in lung ultrasound,https://pmc.ncbi.nlm.nih.gov/articles/PMC5234763/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e865/11506974/3fd211fe640e/diagnostics-14-02339-g001a.jpg,"Ultrasound/CEUS – Primary lung sarcoma (pleural metastasis, enhancement patterns)","Comments and Illustrations of the European Federation of Societies for Ultrasound in Medicine (EFSUMB) Guidelines: Rare Malignant Pulmonal and Pleural Tumors: Primary Pulmonary Sarcoma and Mesothelioma, Imaging Features on Transthoracic Ultrasound",https://pmc.ncbi.nlm.nih.gov/articles/PMC11506974/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1446/9870740/6a2bcfb957db/TCA-14-223-g001.jpg,Ultrasound/CT Correlation – Pleural thickening (hypoecogenic lobular mass with circumferential pattern),Diagnosis of malignant pleural disease: Ultrasound as “a detective probe”,https://pmc.ncbi.nlm.nih.gov/articles/PMC9870740/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1446/9870740/aa68c176e1ca/TCA-14-223-g002.jpg,Ultrasound/CT Correlation – Pleural thickening localization (solid/cystic/complex characteristics),Diagnosis of malignant pleural disease: Ultrasound as “a detective probe”,https://pmc.ncbi.nlm.nih.gov/articles/PMC9870740/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e865/11506974/88ffe6fb0690/diagnostics-14-02339-g003a.jpg,"Ultrasound/Pathology – Epithelioid mesothelioma (pleural effusion, solid tumor with biopsy)","Comments and Illustrations of the European Federation of Societies for Ultrasound in Medicine (EFSUMB) Guidelines: Rare Malignant Pulmonal and Pleural Tumors: Primary Pulmonary Sarcoma and Mesothelioma, Imaging Features on Transthoracic Ultrasound",https://pmc.ncbi.nlm.nih.gov/articles/PMC11506974/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b631/11989294/e7a7eea040e5/jcm-14-02155-g002.jpg,CT/Chest X-ray – RMB and carina obstruction (Y-stent placement),Long-Term Outcomes of Interventional Bronchoscopy for Central Airway Obstruction in a Single-Center Retrospective Study: A Subgroup Analysis of Malignant and Benign Lesions ,https://pmc.ncbi.nlm.nih.gov/articles/PMC11989294/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a927/11762010/6cb45b916e2a/cureus-0016-00000076341-i01.jpg,CT/Chest X-ray Correlation – Intratracheal tumor,Tracheal Pleomorphic Adenoma With Severe Airway Obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC11762010/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/87ae/7046663/b801977689c9/41598_2020_60566_Fig2_HTML.jpg,CT/Fluoroscopy – Y‑stent implantation,Clinical outcomes of self-expandable metallic stents for malignant obstructive atelectasis,https://pmc.ncbi.nlm.nih.gov/articles/PMC7046663/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f8ea/5825309/e8ed57282cc7/13244_2017_581_Fig13_HTML.jpg,CT – Multiple nodules (carcinoid vs tuberculoma in oncology patient),"Evaluation of the solitary pulmonary nodule: size matters, but do not ignore the power of morphology",https://pmc.ncbi.nlm.nih.gov/articles/PMC5825309/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f8ea/5825309/5d3fe7d5dc6c/13244_2017_581_Fig12_HTML.jpg,"CT – Multiple pulmonary nodules (spiculated morphology, varied PET uptake)","Evaluation of the solitary pulmonary nodule: size matters, but do not ignore the power of morphology",https://pmc.ncbi.nlm.nih.gov/articles/PMC5825309/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/018a/8527755/c641121030fd/12890_2021_1697_Fig1_HTML.jpg,CT/PET-CT – Chest imaging (multiplanar correlation),Cone beam CT augmented fluoroscopy allows safe and efficient diagnosis of a difficult lung nodule,https://pmc.ncbi.nlm.nih.gov/articles/PMC8527755/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/043b/4404353/d0df4f0cbb10/pone.0124370.g001.jpg,"Chest X-ray/CT/Ultrasound – Bilateral GGO (interlobular septal thickening, B-lines, pleural effusion)",The Utility of Thoracic Ultrasound in Patients with Acute Eosinophilic Pneumonia,https://pmc.ncbi.nlm.nih.gov/articles/PMC4404353/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7f86/11509195/e97f7858e7e9/life-14-01291-g002.jpg,"Chest X-ray/CT/Ultrasound – Mediastinal Hodgkin lymphoma (prevascular mass, airway compression, pleural effusion)",Minimally Invasive Sampling of Mediastinal Lesions,https://pmc.ncbi.nlm.nih.gov/articles/PMC11509195/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/0c50ddc222d7/13244_2017_561_Fig6_HTML.jpg,Anatomy – Internal mammary arteries on CT/3D,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/4b29703dcaaa/13244_2017_561_Fig3_HTML.jpg,Biopsy – CT‑guided lung nodule (multi‑plane),Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/5b4db8a5dc8e/13244_2017_561_Fig8_HTML.jpg,Biopsy – CT‑guided: hemorrhage complication,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/d4489717079e/13244_2017_561_Fig1_HTML.jpg,Biopsy – CT‑guided: indications,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/1335ddc3868c/13244_2017_561_Fig7_HTML.jpg,Biopsy – CT‑guided: pneumothorax complication,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/17df3c5b1cca/13244_2017_561_Fig4_HTML.jpg,Biopsy – Fluoroscopy‑guided lung nodule,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Imaging,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/affb7e57dc1d/13244_2017_561_Fig2_HTML.jpg,Biopsy – Ultrasound‑guided lung nodule,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d80c/11533519/37fa4ae40f36/44215_2024_149_Fig4_HTML.jpg,"Adenoid cystic carcinoma (cribriform pattern, p40 and MYB IHC)",Endobronchial electrocautery wire snare prior to right middle sleeve lobectomy for adenoid cystic carcinoma of the lung: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC11533519/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3224/11308734/43b6ae5e9930/cureus-0016-00000064150-i03.jpg,Adenoid Cystic Carcinoma (Cribriform Subtype),"Tracheal Adenoid Cystic Carcinoma Successfully Treated With the Combined Core Out Technique, Cryoextraction, and Argon Plasma Coagulation: A Case Report",https://pmc.ncbi.nlm.nih.gov/articles/PMC11308734/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4301/9208154/d1f507823cfd/13256_2022_3452_Fig3_HTML.jpg,Cribriform tumor structure (H&E 40× and 200×),Therapeutic bronchoscopy followed by sequential radiochemotherapy in the management of life-threatening tracheal adenoid cystic carcinoma: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC9208154/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9c54/12320088/8ec2e685ea5d/gr6.jpg,Cytokeratin immunohistochemistry (negative),Tracheal schwannoma: A pseudo-asthmatic syndrome with successful laser Nd-YAG resection as first-line therapy,https://pmc.ncbi.nlm.nih.gov/articles/PMC12320088/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/eb66/4247684/b2897a41f68c/12902_2013_289_Fig1_HTML.jpg,"EBUS thyroid aspiration (poorly differentiated adenocarcinoma, TTF1/CEA/CK7 IHC)",The use of endobronchial ultrasound-guided transbronchial needle aspiration in the diagnosis of thyroid lesions,https://pmc.ncbi.nlm.nih.gov/articles/PMC4247684/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/04b8/6457045/9f31203a6cfe/RCR2-7-e00427-g002.jpg,"EBUS-FNA squamous cell carcinoma (H&E, p40 and CK14 IHC)",Transoesophageal ultrasound‐guided bronchoscopic aspiration of a superior mediastinal tumour using the BF‐UC290F instrument,https://pmc.ncbi.nlm.nih.gov/articles/PMC6457045/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/417f/3140038/7ad187e2e015/DTE2011-845686.003.jpg,"Endobronchial lipoma (mature adipose tissue with mucoid changes, H&E)",Successful Bronchoscopic Cryorecanalization in a Case of Endobronchial Lipoma,https://pmc.ncbi.nlm.nih.gov/articles/PMC3140038/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a927/11762010/bcf9cabd5480/cureus-0016-00000076341-i03.jpg,"Endobronchial tumor (polypoid lesion, H&E with myxoid stroma)",Tracheal Pleomorphic Adenoma With Severe Airway Obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC11762010/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a13a/9393822/eb62fad38ac9/res-0101-0666-g04.jpg,"Endobronchial tumor (pre- and post-ablation biopsy comparison, H&E)",Microwave Ablation for Malignant Central Airway Obstruction: A Pilot Study,https://pmc.ncbi.nlm.nih.gov/articles/PMC9393822/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e005/9379347/22294837bfa4/RCR2-10-e01022-g003.jpg,"Immunohistochemistry panel (CD20, Ki67, Bcl-2, TdT)",Diffuse large Bâ€cell lymphoma with cardiac invasion diagnosed using transesophageal ultrasoundâ€guided bronchoscopic aspiration,https://pmc.ncbi.nlm.nih.gov/articles/PMC9379347/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1ebb/9675683/1eba8b7347aa/408_2022_578_Fig3_HTML.jpg,Kaposi Sarcoma (Forceps vs Cryobiopsy vs FNA),Novel Robotic-Assisted Cryobiopsy for Peripheral Pulmonary Lesions,https://pmc.ncbi.nlm.nih.gov/articles/PMC9675683/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/f9c8bca51466/jcm-13-05954-g008.jpg,Lung cryobiopsy (H&E and ex-vivo confocal microscopy),Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/23df/5671702/7227cb173810/CRIPU2017-3851849.004.jpg,Lymph node squamous cell carcinoma (H&E low magnification),Purulent Appearing Material in an Endobronchial Ultrasound-Guided Transbronchial Needle Aspiration of Mediastinal Lymph Node: A Diagnostic Challenge,https://pmc.ncbi.nlm.nih.gov/articles/PMC5671702/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1446/9870740/b4ac6082771f/TCA-14-223-g007.jpg,"Malignant mesothelioma (epithelioid and sarcomatoid, WT1 and calretinin IHC)",Diagnosis of malignant pleural disease: Ultrasound as â€œa detective probeâ€,https://pmc.ncbi.nlm.nih.gov/articles/PMC9870740/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bb0f/7263015/662ee830edc0/TCA-11-1728-g003.jpg,"Multiple lung nodules (AIS, MIA, chronic inflammation, H&E)",Combination of electromagnetic navigation bronchoscopyâ€guided microwave ablation and thoracoscopic resection: An alternative for treatment of multiple pulmonary nodules,https://pmc.ncbi.nlm.nih.gov/articles/PMC7263015/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a734/9509241/3fc9fcd11806/CRIPU2022-5128432.006.jpg,PLCH vs HP (fibromyxoid foci and interstitial fibrosis),Navigational Bronchoscopy with Cryobiopsy for Diagnosis of ILD,https://pmc.ncbi.nlm.nih.gov/articles/PMC9509241/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7821/9094567/eeb47ffe60b9/pone.0268299.g003.jpg,Pleural Endometriosis with Stromal Invasion,Dynamics of thoracic endometriosis in the pleural cavity,https://pmc.ncbi.nlm.nih.gov/articles/PMC9094567/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/91a1/9704978/feb071d2aaa4/medi-101-e31377-g004.jpg,"Pleuropulmonary blastoma (chondrosarcoma, glandular and blastemal components, H&E)",Pulmonary blastoma that was first diagnosed as dedifferentiated chondrosarcoma using medical thoracoscopy: A case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC9704978/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9c54/12320088/14a736a5cdda/gr5.jpg,S-100 immunohistochemistry (positive),Tracheal schwannoma: A pseudo-asthmatic syndrome with successful laser Nd-YAG resection as first-line therapy,https://pmc.ncbi.nlm.nih.gov/articles/PMC12320088/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2605/9526690/d2d64072b9e4/408_2022_562_Fig4_HTML.jpg,Sarcoidosis granuloma (cytoblock with Crown Cut needle),Comparison of a 22G Crown-Cut Needle with a Conventional 22G Needle with EBUS Guidance in Diagnosis of Sarcoidosis,https://pmc.ncbi.nlm.nih.gov/articles/PMC9526690/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/84ce/10587950/d5ff4f1aa75f/CAM4-12-19512-g001.jpg,Tissue core and blood contamination evaluation (H&E slides),Comparison of the slowâ€pull and aspiration methods of endobronchial ultrasoundâ€guided transbronchial needle aspiration for nextâ€generation sequencingâ€compatible tissue collection in nonâ€small cell lung cancer,https://pmc.ncbi.nlm.nih.gov/articles/PMC10587950/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0460/11498987/561d9c3ea676/CRIPU2024-2961560.004.jpg,Tracheal Schwannoma (H&E Features),A Rare Case of Tracheal Schwannoma Successfully Treated With Endoscopic Resection and Cryoablation Under Rigid Bronchoscopy,https://pmc.ncbi.nlm.nih.gov/articles/PMC11498987/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9c54/12320088/e566612c730d/gr4.jpg,"Tracheal schwannoma (H&E with Antoni A/B areas, nuclear palisading)",Tracheal schwannoma: A pseudo-asthmatic syndrome with successful laser Nd-YAG resection as first-line therapy,https://pmc.ncbi.nlm.nih.gov/articles/PMC12320088/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0460/11498987/8fa7c82e2b85/CRIPU2024-2961560.005.jpg,Tracheal Schwannoma (S100 Positive),A Rare Case of Tracheal Schwannoma Successfully Treated With Endoscopic Resection and Cryoablation Under Rigid Bronchoscopy,https://pmc.ncbi.nlm.nih.gov/articles/PMC11498987/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/c424/11182144/d77c23fef97c/cureus-0016-00000062532-i06.jpg,"Transbronchial biopsy adenocarcinoma (RUL with ROSE, H&E)",Breaking New Ground in Interventional Pulmonology: Integrating Cone Beam CT and Robotic-Assisted Bronchoscopy for High-Risk Pneumothorax in Peripherally Located Solitary Pulmonary Nodules,https://pmc.ncbi.nlm.nih.gov/articles/PMC11182144/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4a64/9138273/3c4c21e44b1b/cureus-0014-00000024571-i03.jpg,"Cytology – Adenocarcinoma cells (high N/C ratio, TTF1 IHC)",Left Adrenal Gland Sampling Through Transesophageal Bronchoscopic Ultrasound-Guided Fine Needle Aspiration (EUS-B FNA): A New Route and a New Challenge,https://pmc.ncbi.nlm.nih.gov/articles/PMC9138273/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1935/7681963/d353bff68b29/13019_2020_1360_Fig3_HTML.jpg,"Cytology – Aspirated pus (epithelioid cells, lymphocytes, granuloma formation)",Application of endobronchial ultrasound-guided transbronchial needle aspiration in the diagnosis and treatment of mediastinal lymph node tuberculous abscess: a case report and literature review,https://pmc.ncbi.nlm.nih.gov/articles/PMC7681963/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/edc4/3292510/28fd6fdbe42e/1471-2407-12-34-2.jpg,Cytology – EBUS-FNA cell block vs smear (subcarinal metastatic adenocarcinoma),Contribution of cell blocks obtained through endobronchial ultrasound-guided transbronchial needle aspiration to the diagnosis of lung cancer,https://pmc.ncbi.nlm.nih.gov/articles/PMC3292510/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d8db/8137064/ebb26743ca93/medi-100-e25973-g007.jpg,Cytology – Lymphocytes in aspirated material (H&E),"Pneumonia, pleurisy, mediastinitis, and mediastinal cyst infection secondary to endobronchial ultrasound-guided transbronchial needle aspiration",https://pmc.ncbi.nlm.nih.gov/articles/PMC8137064/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3a3d/11392937/93da85e8caff/41598_2024_72138_Fig1_HTML.jpg,Cytology – ROSE classification (Class 3 vs Class 4 cluster density),Clinical utility of rapid on-site evaluation of brush cytology during bronchoscopy using endobronchial ultrasound with a guide sheath,https://pmc.ncbi.nlm.nih.gov/articles/PMC11392937/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3d07/10788723/dce4a0342cbc/jcav15p0880g006.jpg,Cytology – ROSE from EBUS-FNA (22G Mediglobe needle),"Ablation for Single Pulmonary Nodules, Primary or Metastatic. Î•ndobronchial Ablation Systems or Percutaneous",https://pmc.ncbi.nlm.nih.gov/articles/PMC10788723/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9e3e/12364598/81cde982679b/CRJ2025-6641774.003.jpg,ROSE/Pathology Comparison – Forceps vs cryobiopsy (metastatic urothelial carcinoma and adenocarcinoma),Cryobiopsy as a Salvage Technique Following Negative Flexible Forceps Biopsy of the Pleura Under Rapid On-Site Evaluation Guidance: A Prospective Study,https://pmc.ncbi.nlm.nih.gov/articles/PMC12364598/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/91a1/9704978/fc28145b1d61/medi-101-e31377-g005.jpg,Specimen – Resected lung mass (RLL and RML),Pulmonary blastoma that was first diagnosed as dedifferentiated chondrosarcoma using medical thoracoscopy: A case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC9704978/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2f92/5107457/77f8e6fc0307/jtd-08-10-E1168-f1.jpg,Specimen Comparison – Forceps biopsy vs cryobiopsy,Central airway tumors: interventional bronchoscopy in diagnosis and management,https://pmc.ncbi.nlm.nih.gov/articles/PMC5107457/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/00b4/11642246/ec5877e8c6a5/jcm-13-07207-g002.jpg,FFOCT-DCI – Technique description (high-resolution 3D biopsy imaging),Novel Strategies for Lung Cancer Interventional Diagnostics,https://pmc.ncbi.nlm.nih.gov/articles/PMC11642246/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2605/9526690/9620a0095186/408_2022_562_Fig3_HTML.jpg,Digital Pathology – Quantitative analysis workflow (calibration and threshold measurement),Comparison of a 22G Crown-Cut Needle with a Conventional 22G Needle with EBUS Guidance in Diagnosis of Sarcoidosis,https://pmc.ncbi.nlm.nih.gov/articles/PMC9526690/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d6c5/6711354/76223a905af5/RCR2-7-e00482-g001.jpg,"CT/Cytology – Mediastinal lymphadenopathy (small cell lung carcinoma, H&E)",Endobronchial and endoscopic ultrasound: it only takes an echobronchoscope to tango,https://pmc.ncbi.nlm.nih.gov/articles/PMC6711354/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d6c5/6711354/69e33a05edb7/RCR2-7-e00482-g002.jpg,CT/Cytology – Mediastinal mass with necrosis (EBUS-TBNA adenocarcinoma),Endobronchial and endoscopic ultrasound: it only takes an echobronchoscope to tango,https://pmc.ncbi.nlm.nih.gov/articles/PMC6711354/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8a86/4099154/4d377109607e/1746-1596-9-103-1.jpg,"CT/Pathology – Discordant histology (LUL mass, SCC vs adenosquamous carcinoma)","Histological comparison between preoperative and surgical specimens of non-small cell lung cancer for distinguishing between ""squamous"" and ""non-squamous"" cell carcinoma",https://pmc.ncbi.nlm.nih.gov/articles/PMC4099154/
Pathology,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3d07/10788723/ee21cda02ebb/jcav15p0880g007.jpg,Confocal Laser Endomicroscopy – Squamous cell carcinoma vs adenocarcinoma (with cytology),"Ablation for Single Pulmonary Nodules, Primary or Metastatic. Î•ndobronchial Ablation Systems or Percutaneous",https://pmc.ncbi.nlm.nih.gov/articles/PMC10788723/
Pathology,https://upload.wikimedia.org/wikipedia/commons/d/de/Lung_adenocarcinoma_-_Diff-Quik_--_high_mag.jpg,"Cytology - Lung adenocarcinoma (Diff-Quik, high magnification)",Wikimedia Commons - File:Lung adenocarcinoma - Diff-Quik -- high mag.jpg,https://commons.wikimedia.org/wiki/File:Lung_adenocarcinoma_-_Diff-Quik_--_high_mag.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Librepath, via Wikimedia Commons"
Pathology,https://upload.wikimedia.org/wikipedia/commons/5/59/Lung_adenocarcinoma_-_Diff-Quik_--_very_high_mag.jpg,"Cytology - Lung adenocarcinoma (Diff-Quik, very high magnification)",Wikimedia Commons - File:Lung adenocarcinoma - Diff-Quik -- very high mag.jpg,https://commons.wikimedia.org/wiki/File:Lung_adenocarcinoma_-_Diff-Quik_--_very_high_mag.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Librepath, via Wikimedia Commons"
Pathology,https://upload.wikimedia.org/wikipedia/commons/9/92/Small_cell_lung_cancer_-_cytology.jpg,"Cytology - Small cell lung cancer (FNA, Field stain)",Wikimedia Commons - File:Small cell lung cancer - cytology.jpg,https://commons.wikimedia.org/wiki/File:Small_cell_lung_cancer_-_cytology.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Nephron, via Wikimedia Commons"
Pathology,https://upload.wikimedia.org/wikipedia/commons/c/c1/Non-small_cell_carcinoma_-_FNA_%285998093938%29.jpg,Cytology - Non-small cell carcinoma (FNA),Wikimedia Commons - File:Non-small cell carcinoma - FNA (5998093938).jpg,https://commons.wikimedia.org/wiki/File:Non-small_cell_carcinoma_-_FNA_(5998093938).jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Yale Rosen from USA, via Wikimedia Commons/Flickr"
